,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
tr|B1AR74|B1AR74_MOUSE,Bcas3,Breast carcinoma-amplified sequence 3 homolog OS=Mus musculus OX=10090 GN=Bcas3 PE=1 SV=1,2,9.7,11.0,11.6,9.6,9.3,8.7,9.3,9.1,12.0,9.8,0.55458,0.85780
sp|P01631|KV2A7_MOUSE,,Ig kappa chain V-II region 26-10 OS=Mus musculus OX=10090 PE=1 SV=1,1,8.6,5.2,11.1,6.0,9.0,15.6,20.6,8.6,8.1,7.2,0.20801,0.75699
sp|O35900|LSM2_MOUSE,Lsm2,U6 snRNA-associated Sm-like protein LSm2 OS=Mus musculus OX=10090 GN=Lsm2 PE=1 SV=1,2,10.0,8.4,12.9,9.5,11.9,9.7,9.9,9.5,9.2,9.2,0.27088,0.78827
sp|Q920Q8|NS1BP_MOUSE,Ivns1abp,Influenza virus NS1A-binding protein homolog OS=Mus musculus OX=10090 GN=Ivns1abp PE=1 SV=2,6,10.5,9.4,9.7,10.4,10.3,10.1,10.3,11.2,7.5,10.6,0.87123,0.90455
sp|Q9QZ85|IIGP1_MOUSE,Iigp1,Interferon-inducible GTPase 1 OS=Mus musculus OX=10090 GN=Iigp1 PE=1 SV=2,11,6.4,6.9,8.6,7.5,8.4,7.5,8.1,7.3,30.5,8.9,0.33992,0.81079
sp|Q9QY93|DCTP1_MOUSE,Dctpp1,dCTP pyrophosphatase 1 OS=Mus musculus OX=10090 GN=Dctpp1 PE=1 SV=1,1,8.9,10.0,13.7,9.2,13.7,9.1,10.0,7.8,6.8,10.8,0.13444,0.71433
sp|P01887|B2MG_MOUSE,B2m,Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=1 SV=2,1,12.0,6.2,2.2,8.7,5.3,9.7,19.5,11.3,18.9,6.1,0.08781,0.66932
sp|Q80Y14|GLRX5_MOUSE,Glrx5,"Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=2",2,10.6,9.5,10.1,10.1,10.3,9.4,9.3,10.1,10.5,10.1,0.45636,0.83465
sp|Q8BGX2|TIM29_MOUSE,Timm29,Mitochondrial import inner membrane translocase subunit Tim29 OS=Mus musculus OX=10090 GN=Timm29 PE=1 SV=1,2,12.6,7.3,9.1,10.7,11.3,9.9,10.9,8.9,9.0,10.3,0.72824,0.88791
sp|Q01149|CO1A2_MOUSE,Col1a2,Collagen alpha-2(I) chain OS=Mus musculus OX=10090 GN=Col1a2 PE=1 SV=2,10,6.8,24.0,8.1,12.1,12.4,7.0,6.7,9.3,6.2,7.3,0.15074,0.72426
tr|A2AVR9|A2AVR9_MOUSE,Dynlrb1,Dynein light chain roadblock OS=Mus musculus OX=10090 GN=Dynlrb1 PE=1 SV=1,5,11.1,10.4,9.8,9.4,8.7,9.0,10.2,10.3,11.2,9.9,0.72210,0.88707
sp|Q9CPR5|RM15_MOUSE,Mrpl15,"39S ribosomal protein L15, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl15 PE=1 SV=1",9,12.0,8.3,10.2,9.7,11.2,10.2,10.1,9.2,9.8,9.2,0.39819,0.82430
sp|Q9D7J9|ECHD3_MOUSE,Echdc3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Echdc3 PE=1 SV=1",9,11.8,9.3,9.3,11.1,9.6,9.2,10.6,10.5,9.7,8.8,0.46593,0.83612
sp|Q8BU88|RM22_MOUSE,Mrpl22,"39S ribosomal protein L22, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl22 PE=1 SV=1",6,10.2,9.7,11.9,9.6,10.3,9.9,10.2,8.8,8.9,10.5,0.25098,0.77982
sp|Q505B7|ARCH_MOUSE,Zbtb8os,Protein archease OS=Mus musculus OX=10090 GN=Zbtb8os PE=1 SV=2,2,9.2,9.8,10.8,9.9,9.0,9.7,9.9,8.2,10.9,12.4,0.57024,0.86117
sp|Q80VP5|CL065_MOUSE,,"Probable peptide chain release factor C12orf65 homolog, mitochondrial OS=Mus musculus OX=10090 PE=1 SV=1",2,9.8,10.4,11.6,9.1,9.7,8.7,10.1,8.5,12.4,9.9,0.82648,0.89990
sp|Q60960|IMA5_MOUSE,Kpna1,Importin subunit alpha-5 OS=Mus musculus OX=10090 GN=Kpna1 PE=1 SV=2,9,9.8,9.5,10.0,10.3,10.2,10.5,9.4,9.9,8.8,11.6,0.90463,0.90775
sp|O35345|IMA7_MOUSE,Kpna6,Importin subunit alpha-7 OS=Mus musculus OX=10090 GN=Kpna6 PE=1 SV=2,2,10.1,9.8,10.5,10.2,10.2,10.2,9.8,9.9,8.8,10.5,0.30098,0.79920
sp|Q9D287|SPF27_MOUSE,Bcas2,Pre-mRNA-splicing factor SPF27 OS=Mus musculus OX=10090 GN=Bcas2 PE=1 SV=1,2,9.3,10.6,9.9,9.7,10.9,9.9,8.8,10.5,11.6,9.0,0.86104,0.90353
sp|Q8BMQ2|TF3C4_MOUSE,Gtf3c4,General transcription factor 3C polypeptide 4 OS=Mus musculus OX=10090 GN=Gtf3c4 PE=1 SV=2,1,9.8,9.2,11.0,10.7,11.0,10.5,9.2,8.7,8.0,11.9,0.41287,0.82716
sp|Q9CQU0|TXD12_MOUSE,Txndc12,Thioredoxin domain-containing protein 12 OS=Mus musculus OX=10090 GN=Txndc12 PE=1 SV=1,3,9.8,11.6,11.2,9.2,10.3,9.1,9.6,9.3,10.2,9.7,0.15318,0.72559
sp|P47963|RL13_MOUSE,Rpl13,60S ribosomal protein L13 OS=Mus musculus OX=10090 GN=Rpl13 PE=1 SV=3,4,9.8,10.4,11.4,9.8,10.2,8.8,9.7,9.7,10.6,9.7,0.17068,0.73410
sp|Q8BXN7|PPM1K_MOUSE,Ppm1k,"Protein phosphatase 1K, mitochondrial OS=Mus musculus OX=10090 GN=Ppm1k PE=1 SV=1",8,9.9,8.6,9.9,11.0,13.0,10.6,9.3,10.9,8.4,8.4,0.32386,0.80631
sp|Q99LN9|DOHH_MOUSE,Dohh,Deoxyhypusine hydroxylase OS=Mus musculus OX=10090 GN=Dohh PE=1 SV=2,3,10.2,9.0,10.8,8.4,11.1,10.3,10.6,9.2,8.9,11.5,0.79786,0.89668
sp|Q9CQA1|TPPC5_MOUSE,Trappc5,Trafficking protein particle complex subunit 5 OS=Mus musculus OX=10090 GN=Trappc5 PE=1 SV=1,4,9.5,9.3,9.8,10.1,11.3,10.7,9.7,9.3,8.5,11.9,0.99964,0.91578
sp|Q8CHP5|PYM1_MOUSE,Pym1,Partner of Y14 and mago OS=Mus musculus OX=10090 GN=Pym1 PE=1 SV=2,3,7.1,12.6,8.0,11.8,8.7,10.0,9.5,11.2,10.2,11.0,0.52833,0.85179
sp|Q7TQE6|MACOI_MOUSE,Maco1,Macoilin OS=Mus musculus OX=10090 GN=Maco1 PE=1 SV=1,1,9.1,12.5,8.5,9.4,11.3,9.0,8.3,10.4,10.9,10.7,0.76395,0.89259
sp|Q9WV85|NDK3_MOUSE,Nme3,Nucleoside diphosphate kinase 3 OS=Mus musculus OX=10090 GN=Nme3 PE=1 SV=3,3,12.1,7.7,10.7,11.2,9.6,11.6,8.8,9.9,8.7,9.8,0.59769,0.86669
sp|Q91XF0|PNPO_MOUSE,Pnpo,Pyridoxine-5'-phosphate oxidase OS=Mus musculus OX=10090 GN=Pnpo PE=1 SV=1,2,15.3,10.5,8.1,11.7,9.0,5.5,10.1,9.4,13.3,7.1,0.34640,0.81249
sp|Q6NXN1|SZRD1_MOUSE,Szrd1,SUZ domain-containing protein 1 OS=Mus musculus OX=10090 GN=Szrd1 PE=1 SV=1,1,8.6,10.6,8.6,9.0,11.8,11.7,9.6,9.8,10.7,9.7,0.47775,0.83863
sp|Q9CXJ1|SYEM_MOUSE,Ears2,"Probable glutamate--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Ears2 PE=1 SV=1",5,11.1,9.2,10.2,10.9,10.4,9.0,10.4,10.0,8.8,9.9,0.13880,0.71718
sp|Q9QVP4|MLRA_MOUSE,Myl7,"Myosin regulatory light chain 2, atrial isoform OS=Mus musculus OX=10090 GN=Myl7 PE=1 SV=1",25,2.9,47.8,25.3,4.0,0.7,0.5,1.0,2.7,1.6,13.4,0.25175,0.78017
sp|Q9JJ00|PLS1_MOUSE,Plscr1,Phospholipid scramblase 1 OS=Mus musculus OX=10090 GN=Plscr1 PE=1 SV=1,2,10.2,8.5,10.7,9.9,8.5,11.2,11.1,9.7,9.5,10.7,0.18202,0.73899
sp|Q58A65|JIP4_MOUSE,Spag9,C-Jun-amino-terminal kinase-interacting protein 4 OS=Mus musculus OX=10090 GN=Spag9 PE=1 SV=2,24,9.6,10.6,11.0,9.9,10.1,9.4,9.7,9.4,10.6,9.7,0.20226,0.75334
tr|K3W4S4|K3W4S4_MOUSE,Mapk8ip3,C-Jun-amino-terminal kinase-interacting protein 3 OS=Mus musculus OX=10090 GN=Mapk8ip3 PE=1 SV=1,3,8.8,11.7,10.4,9.6,10.2,9.2,9.3,9.1,11.1,10.4,0.62439,0.87166
sp|Q9CY58|PAIRB_MOUSE,Serbp1,Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=2,17,9.1,11.0,9.4,10.4,9.3,9.6,9.3,11.3,10.7,9.8,0.57688,0.86255
sp|E9PVA8|GCN1_MOUSE,Gcn1,eIF-2-alpha kinase activator GCN1 OS=Mus musculus OX=10090 GN=Gcn1 PE=1 SV=1,17,10.3,10.4,10.3,10.3,10.2,9.8,9.6,9.2,10.0,9.9,0.01640,0.41683
sp|Q80VP0|TCPR1_MOUSE,Tecpr1,Tectonin beta-propeller repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Tecpr1 PE=1 SV=1,1,10.9,9.1,9.3,8.7,8.0,9.3,11.4,12.0,10.3,11.1,0.04337,0.57459
sp|O09131|GSTO1_MOUSE,Gsto1,Glutathione S-transferase omega-1 OS=Mus musculus OX=10090 GN=Gsto1 PE=1 SV=2,17,10.1,8.9,9.1,10.5,8.9,10.4,10.0,12.0,9.9,10.1,0.09358,0.67683
sp|Q8K1H7|T11L2_MOUSE,Tcp11l2,T-complex protein 11-like protein 2 OS=Mus musculus OX=10090 GN=Tcp11l2 PE=1 SV=1,1,9.3,13.0,12.0,11.2,12.1,7.4,8.9,8.3,8.8,8.9,0.00489,0.27570
sp|Q9JJN5|CBPN_MOUSE,Cpn1,Carboxypeptidase N catalytic chain OS=Mus musculus OX=10090 GN=Cpn1 PE=1 SV=1,1,6.7,10.6,7.8,10.4,10.9,15.9,11.9,10.8,4.7,10.3,0.48967,0.84193
tr|E9Q1L7|E9Q1L7_MOUSE,Dnajc28,DnaJ homolog subfamily C member 28 OS=Mus musculus OX=10090 GN=Dnajc28 PE=1 SV=1,4,10.6,10.0,10.6,9.6,10.8,9.7,9.1,9.9,10.1,9.7,0.05480,0.60925
sp|P62751|RL23A_MOUSE,Rpl23a,60S ribosomal protein L23a OS=Mus musculus OX=10090 GN=Rpl23a PE=1 SV=1,4,10.0,10.8,11.0,9.8,10.0,8.8,9.6,9.9,11.3,8.9,0.27194,0.78869
sp|P58389|PTPA_MOUSE,Ptpa,Serine/threonine-protein phosphatase 2A activator OS=Mus musculus OX=10090 GN=Ptpa PE=1 SV=1,4,9.5,10.0,10.4,10.6,9.7,10.7,9.4,10.1,9.2,10.3,0.77359,0.89378
sp|Q9DCM0|ETHE1_MOUSE,Ethe1,"Persulfide dioxygenase ETHE1, mitochondrial OS=Mus musculus OX=10090 GN=Ethe1 PE=1 SV=2",7,10.6,7.0,9.4,9.8,10.2,10.6,11.1,9.9,9.7,11.5,0.15928,0.72874
sp|Q8R395|COMD5_MOUSE,Commd5,COMM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Commd5 PE=1 SV=1,2,9.3,9.9,12.0,10.0,9.2,9.7,9.3,9.5,9.6,11.5,0.82641,0.89989
sp|Q62348|TSN_MOUSE,Tsn,Translin OS=Mus musculus OX=10090 GN=Tsn PE=1 SV=1,4,8.3,8.8,10.0,10.6,10.9,12.1,9.4,9.0,8.0,12.8,0.63918,0.87426
sp|Q91YJ3|THYN1_MOUSE,Thyn1,Thymocyte nuclear protein 1 OS=Mus musculus OX=10090 GN=Thyn1 PE=1 SV=1,1,8.7,9.8,11.1,9.3,10.4,9.0,9.7,10.5,11.1,10.4,0.60937,0.86891
sp|Q8R2R6|MTG1_MOUSE,Mtg1,Mitochondrial ribosome-associated GTPase 1 OS=Mus musculus OX=10090 GN=Mtg1 PE=1 SV=2,1,12.3,8.1,9.0,9.4,11.3,11.0,10.6,10.3,8.5,9.4,0.97392,0.91375
sp|Q9CXE7|TMED5_MOUSE,Tmed5,Transmembrane emp24 domain-containing protein 5 OS=Mus musculus OX=10090 GN=Tmed5 PE=1 SV=1,2,10.0,8.7,12.2,10.3,8.8,9.3,10.7,8.5,11.3,10.3,0.99322,0.91528
sp|Q99N84|RT18B_MOUSE,Mrps18b,"28S ribosomal protein S18b, mitochondrial OS=Mus musculus OX=10090 GN=Mrps18b PE=1 SV=1",5,10.6,10.5,9.7,10.7,10.0,9.6,9.3,10.4,10.1,9.2,0.08298,0.66286
tr|D3YTP3|D3YTP3_MOUSE,Mtx3,Metaxin 3 OS=Mus musculus OX=10090 GN=Mtx3 PE=1 SV=2,3,11.8,8.0,9.9,10.3,11.6,11.0,10.2,8.6,9.3,9.3,0.45625,0.83463
tr|F7C846|F7C846_MOUSE,Mtx1,Metaxin-1 OS=Mus musculus OX=10090 GN=Mtx1 PE=1 SV=1,5,11.7,7.5,10.7,9.6,9.8,9.7,10.9,9.5,10.4,10.2,0.72645,0.88767
sp|Q9D125|RT25_MOUSE,Mrps25,"28S ribosomal protein S25, mitochondrial OS=Mus musculus OX=10090 GN=Mrps25 PE=1 SV=1",3,9.6,9.5,11.6,9.8,10.4,10.1,10.0,9.1,9.1,10.8,0.50218,0.84526
sp|P21126|UBL4A_MOUSE,Ubl4a,Ubiquitin-like protein 4A OS=Mus musculus OX=10090 GN=Ubl4a PE=1 SV=1,2,10.5,8.3,8.4,10.1,11.2,9.0,10.2,11.1,11.7,9.4,0.48308,0.84012
sp|Q8R0Y8|S2542_MOUSE,Slc25a42,Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus OX=10090 GN=Slc25a42 PE=1 SV=1,13,10.4,8.8,8.6,10.5,10.0,12.5,8.9,11.1,9.0,10.4,0.38653,0.82189
sp|P51885|LUM_MOUSE,Lum,Lumican OS=Mus musculus OX=10090 GN=Lum PE=1 SV=2,18,8.2,16.5,8.9,9.5,7.4,8.9,8.7,10.8,9.0,12.3,0.94074,0.91098
sp|P56213|ALR_MOUSE,Gfer,FAD-linked sulfhydryl oxidase ALR OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=2,6,8.5,8.7,9.1,9.9,10.2,11.2,10.5,10.3,9.9,11.8,0.01515,0.40786
sp|P51163|HEM4_MOUSE,Uros,Uroporphyrinogen-III synthase OS=Mus musculus OX=10090 GN=Uros PE=1 SV=1,5,9.8,11.1,10.1,10.3,10.2,9.7,8.7,10.5,9.6,10.0,0.14151,0.71888
tr|Q561M1|Q561M1_MOUSE,Acp1,Acp1 protein OS=Mus musculus OX=10090 GN=Acp1 PE=1 SV=1,2,9.0,9.6,10.4,9.5,11.0,10.6,11.4,8.7,9.8,10.0,0.69453,0.88311
sp|Q9D358|PPAC_MOUSE,Acp1,Low molecular weight phosphotyrosine protein phosphatase OS=Mus musculus OX=10090 GN=Acp1 PE=1 SV=3,1,9.1,8.9,8.7,9.2,10.8,10.8,10.4,11.4,9.9,10.8,0.02515,0.48359
tr|Q8BL63|Q8BL63_MOUSE,Pigk,GPI-anchor transamidase OS=Mus musculus OX=10090 GN=Pigk PE=1 SV=1,1,7.1,9.9,12.5,8.8,9.3,14.4,9.1,9.3,9.6,10.2,0.46365,0.83578
tr|Q8BZH8|Q8BZH8_MOUSE,Svs3b,Seminal vesicle secretory protein 3B OS=Mus musculus OX=10090 GN=Svs3b PE=2 SV=1,3,2.9,2.2,1.2,2.2,12.8,29.9,34.0,1.7,8.2,4.9,0.16710,0.73249
sp|Q9QYB5|ADDG_MOUSE,Add3,Gamma-adducin OS=Mus musculus OX=10090 GN=Add3 PE=1 SV=2,1,8.2,10.9,12.9,11.4,11.0,8.7,6.8,9.0,10.4,10.7,0.12517,0.70767
sp|Q9Z0F7|SYUG_MOUSE,Sncg,Gamma-synuclein OS=Mus musculus OX=10090 GN=Sncg PE=1 SV=1,5,7.1,10.7,8.5,8.9,7.5,12.0,10.4,12.1,10.3,12.7,0.00639,0.29765
sp|O55042|SYUA_MOUSE,Snca,Alpha-synuclein OS=Mus musculus OX=10090 GN=Snca PE=1 SV=2,5,8.2,11.4,8.8,11.1,11.0,10.5,10.4,9.5,8.4,10.6,0.79502,0.89635
sp|Q8BG93|NUD15_MOUSE,Nudt15,Nucleotide triphosphate diphosphatase NUDT15 OS=Mus musculus OX=10090 GN=Nudt15 PE=1 SV=1,2,9.6,7.5,10.9,9.5,11.2,10.9,8.6,10.6,9.2,12.0,0.57828,0.86283
sp|P70451|FER_MOUSE,Fer,Tyrosine-protein kinase Fer OS=Mus musculus OX=10090 GN=Fer PE=1 SV=2,1,9.9,11.3,11.3,9.8,9.2,9.7,10.2,10.7,8.6,9.1,0.29925,0.79862
sp|Q3UN02|LCLT1_MOUSE,Lclat1,Lysocardiolipin acyltransferase 1 OS=Mus musculus OX=10090 GN=Lclat1 PE=1 SV=2,5,9.8,8.6,9.0,10.0,9.6,13.1,9.9,10.7,9.7,9.4,0.15975,0.72898
sp|P63242|IF5A1_MOUSE,Eif5a,Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2,11,9.7,10.1,10.3,10.0,10.5,9.6,9.6,10.0,10.6,9.6,0.38515,0.82160
sp|Q9Z0V7|TI17B_MOUSE,Timm17b,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Mus musculus OX=10090 GN=Timm17b PE=1 SV=1,2,9.9,8.1,11.0,10.6,9.7,9.9,10.5,9.4,9.7,11.2,0.64482,0.87522
sp|Q9Z0V8|TI17A_MOUSE,Timm17a,Mitochondrial import inner membrane translocase subunit Tim17-A OS=Mus musculus OX=10090 GN=Timm17a PE=1 SV=1,3,11.2,7.5,9.5,9.5,10.3,9.8,11.2,10.0,9.7,11.3,0.29205,0.79616
sp|Q8R4S0|PP14C_MOUSE,Ppp1r14c,Protein phosphatase 1 regulatory subunit 14C OS=Mus musculus OX=10090 GN=Ppp1r14c PE=1 SV=1,4,12.6,9.2,8.9,11.7,11.7,9.5,9.0,10.9,8.0,8.6,0.11513,0.69944
sp|Q9WUZ7|SH3BG_MOUSE,Sh3bgr,SH3 domain-binding glutamic acid-rich protein OS=Mus musculus OX=10090 GN=Sh3bgr PE=1 SV=1,14,9.9,10.3,11.0,10.3,9.6,9.3,9.5,9.8,11.1,9.3,0.34501,0.81213
sp|P97825|JUPI1_MOUSE,Jpt1,Jupiter microtubule associated homolog 1 OS=Mus musculus OX=10090 GN=Jpt1 PE=1 SV=3,3,9.0,12.3,10.1,9.5,8.4,7.3,10.7,10.4,10.4,12.0,0.77953,0.89451
sp|B1AXP6|TOM5_MOUSE,Tomm5,Mitochondrial import receptor subunit TOM5 homolog OS=Mus musculus OX=10090 GN=Tomm5 PE=3 SV=1,2,10.7,10.1,11.1,10.0,9.5,9.8,10.4,10.3,8.9,9.2,0.18457,0.74091
tr|E9PVM3|E9PVM3_MOUSE,Inpp4b,"Type II inositol 3,4-bisphosphate 4-phosphatase OS=Mus musculus OX=10090 GN=Inpp4b PE=1 SV=1",3,9.0,9.0,9.5,9.3,10.1,11.3,10.6,9.8,10.2,11.3,0.00727,0.31263
tr|E9QNH7|E9QNH7_MOUSE,Acbd5,Acyl-CoA-binding domain-containing protein 5 OS=Mus musculus OX=10090 GN=Acbd5 PE=1 SV=1,2,10.2,9.9,10.7,8.9,10.7,9.9,9.5,9.6,11.0,9.4,0.64336,0.87497
sp|P50172|DHI1_MOUSE,Hsd11b1,Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Mus musculus OX=10090 GN=Hsd11b1 PE=1 SV=3,7,7.6,7.6,10.1,9.2,12.3,10.9,9.3,8.7,13.2,11.2,0.30911,0.80183
sp|Q9WUP7|UCHL5_MOUSE,Uchl5,Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus OX=10090 GN=Uchl5 PE=1 SV=2,6,9.6,9.9,9.9,10.2,10.1,11.0,9.7,10.6,9.1,10.0,0.71131,0.88555
sp|Q9CY50|SSRA_MOUSE,Ssr1,Translocon-associated protein subunit alpha OS=Mus musculus OX=10090 GN=Ssr1 PE=1 SV=1,3,9.6,10.1,11.4,9.8,11.2,8.6,9.1,8.8,11.4,10.0,0.22195,0.76521
sp|P62317|SMD2_MOUSE,Snrpd2,Small nuclear ribonucleoprotein Sm D2 OS=Mus musculus OX=10090 GN=Snrpd2 PE=1 SV=1,4,8.9,11.4,9.8,11.1,10.2,9.2,9.6,10.5,10.0,9.4,0.32894,0.80776
sp|Q8K2U2|ALKB6_MOUSE,Alkbh6,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 OS=Mus musculus OX=10090 GN=Alkbh6 PE=2 SV=3,2,9.9,9.9,9.7,9.8,9.2,9.0,9.3,10.6,11.1,11.5,0.32014,0.80521
sp|Q9D6U8|F162A_MOUSE,Fam162a,Protein FAM162A OS=Mus musculus OX=10090 GN=Fam162a PE=1 SV=1,9,10.4,10.6,9.6,10.4,10.0,9.6,9.2,11.0,10.9,8.2,0.48652,0.84107
sp|O09005|DEGS1_MOUSE,Degs1,Sphingolipid delta(4)-desaturase DES1 OS=Mus musculus OX=10090 GN=Degs1 PE=1 SV=1,3,12.5,10.4,10.3,9.8,9.7,9.9,9.8,8.7,9.8,9.1,0.10363,0.68836
sp|Q91X88|PMGT1_MOUSE,Pomgnt1,"Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1 OS=Mus musculus OX=10090 GN=Pomgnt1 PE=1 SV=1",1,9.8,9.3,11.4,10.2,11.6,10.0,10.6,11.5,8.9,6.7,0.35800,0.81540
sp|Q791V5|MTCH2_MOUSE,Mtch2,Mitochondrial carrier homolog 2 OS=Mus musculus OX=10090 GN=Mtch2 PE=1 SV=1,14,12.2,7.8,10.1,10.1,9.7,10.8,10.1,10.0,9.4,9.8,0.96272,0.91283
sp|Q8K5B2|MCFD2_MOUSE,Mcfd2,Multiple coagulation factor deficiency protein 2 homolog OS=Mus musculus OX=10090 GN=Mcfd2 PE=1 SV=1,2,9.6,10.9,9.5,8.4,9.4,9.4,8.7,9.8,11.3,13.2,0.33546,0.80958
sp|P53612|PGTB2_MOUSE,Rabggtb,Geranylgeranyl transferase type-2 subunit beta OS=Mus musculus OX=10090 GN=Rabggtb PE=1 SV=2,3,9.7,8.2,11.8,9.0,10.9,11.1,9.4,9.3,9.1,11.5,0.84644,0.90203
sp|Q03958|PFD6_MOUSE,Pfdn6,Prefoldin subunit 6 OS=Mus musculus OX=10090 GN=Pfdn6 PE=1 SV=1,5,9.3,10.0,9.2,10.5,10.1,8.9,10.1,10.9,10.3,10.7,0.42309,0.82905
sp|Q9CQC9|SAR1B_MOUSE,Sar1b,GTP-binding protein SAR1b OS=Mus musculus OX=10090 GN=Sar1b PE=1 SV=1,10,10.5,9.2,9.7,9.6,9.4,10.5,9.9,10.5,9.8,11.0,0.07669,0.65349
tr|Q99JZ4|Q99JZ4_MOUSE,Sar1a,GTP-binding protein SAR1a OS=Mus musculus OX=10090 GN=Sar1a PE=1 SV=1,7,9.7,9.7,9.9,9.9,9.8,10.9,9.9,10.6,8.7,11.0,0.40871,0.82637
sp|Q9D554|SF3A3_MOUSE,Sf3a3,Splicing factor 3A subunit 3 OS=Mus musculus OX=10090 GN=Sf3a3 PE=1 SV=2,4,8.8,11.4,10.1,10.5,9.3,10.2,9.4,9.9,9.3,11.0,0.86804,0.90424
sp|Q9CZG3|COMD8_MOUSE,Commd8,COMM domain-containing protein 8 OS=Mus musculus OX=10090 GN=Commd8 PE=1 SV=1,3,9.4,10.4,10.4,10.1,8.2,9.8,10.0,10.9,10.8,10.0,0.23799,0.77365
tr|Q6ZWZ4|Q6ZWZ4_MOUSE,Rpl36,60S ribosomal protein L36 OS=Mus musculus OX=10090 GN=Rpl36 PE=1 SV=1,4,9.6,11.0,11.1,10.2,9.7,9.9,8.5,9.6,11.6,8.9,0.35763,0.81531
sp|Q9ERS2|NDUAD_MOUSE,Ndufa13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Mus musculus OX=10090 GN=Ndufa13 PE=1 SV=3,26,11.8,9.2,10.2,10.6,10.6,9.7,9.6,9.9,9.7,8.7,0.09361,0.67686
sp|Q8K3W2|LRC10_MOUSE,Lrrc10,Leucine-rich repeat-containing protein 10 OS=Mus musculus OX=10090 GN=Lrrc10 PE=1 SV=1,3,14.6,8.1,8.6,10.2,9.3,8.6,11.1,11.2,9.4,8.7,0.77813,0.89434
sp|Q63739|TP4A1_MOUSE,Ptp4a1,Protein tyrosine phosphatase type IVA 1 OS=Mus musculus OX=10090 GN=Ptp4a1 PE=1 SV=1,3,9.3,10.6,9.8,10.1,10.4,9.7,10.2,9.1,10.0,10.6,0.78345,0.89498
sp|Q59J78|NDUF2_MOUSE,Ndufaf2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Mus musculus OX=10090 GN=Ndufaf2 PE=1 SV=1,14,10.1,9.6,10.6,9.0,9.5,10.1,9.9,10.2,10.6,10.4,0.16253,0.73034
tr|D3Z7R9|D3Z7R9_MOUSE,Ccpg1,"Cell cycle progression 1, isoform CRA_d OS=Mus musculus OX=10090 GN=Ccpg1 PE=1 SV=1",1,8.7,13.1,12.9,9.6,9.3,7.2,8.4,9.7,10.0,11.2,0.26931,0.78765
tr|Q3UQ17|Q3UQ17_MOUSE,Zbtb16,MCG3834 OS=Mus musculus OX=10090 GN=Zbtb16 PE=1 SV=1,1,10.5,10.3,8.0,10.6,12.6,9.8,7.7,11.6,9.5,9.3,0.40722,0.82608
sp|Q8BGY7|F210A_MOUSE,Fam210a,Protein FAM210A OS=Mus musculus OX=10090 GN=Fam210a PE=1 SV=1,4,12.7,7.7,10.8,9.5,10.6,9.1,11.3,9.3,11.3,7.7,0.65673,0.87721
sp|Q8CCM6|TIM21_MOUSE,Timm21,Mitochondrial import inner membrane translocase subunit Tim21 OS=Mus musculus OX=10090 GN=Timm21 PE=1 SV=1,1,10.6,8.9,9.9,10.6,10.8,9.9,11.0,10.1,8.1,10.2,0.59893,0.86693
sp|P97364|SPS2_MOUSE,Sephs2,"Selenide, water dikinase 2 OS=Mus musculus OX=10090 GN=Sephs2 PE=1 SV=3",2,10.4,8.6,8.9,11.7,11.6,7.3,11.3,9.6,12.4,8.3,0.69359,0.88297
sp|O35386|PAHX_MOUSE,Phyh,"Phytanoyl-CoA dioxygenase, peroxisomal OS=Mus musculus OX=10090 GN=Phyh PE=1 SV=1",8,10.9,11.5,10.6,9.1,10.9,9.7,7.7,10.6,10.0,9.1,0.10153,0.68610
sp|O88876|DHRS3_MOUSE,Dhrs3,Short-chain dehydrogenase/reductase 3 OS=Mus musculus OX=10090 GN=Dhrs3 PE=1 SV=2,1,9.1,9.3,10.8,8.7,10.8,9.0,9.9,8.5,12.3,11.6,0.55783,0.85852
