Protein Group,Protein ID,Accession,Significance -10logP,Coverage (%),#Peptides,#Unique,PTM,Young 1 Area,Young 2 Area,Young 3 Area,Young 4 Area,Young 5 Area,Young 6 Area,Old 1 Area,Old 2 Area,Old 3 Area,Old 4 Area,Old 5 Area,Old 6 Area,Sample Profile (Ratio),Young Area,Old Area,Group Profile (Ratio),Avg. Mass,FoldChange (FC),Log2(FC),Description
188,383,Q91VR2|ATPG_MOUSE,0.76,31,12,12,Oxidation (M); N-ethylmaleimide on cysteines,2.69E+07,2.79E+07,1.60E+07,1.30E+07,1.46E+07,1.66E+07,1.74E+07,2.06E+07,1.80E+07,2.15E+07,2.13E+07,2.00E+07,1.00:1.04:0.59:0.48:0.54:0.62:0.65:0.76:0.67:0.80:0.79:0.74,1.92E+07,1.98E+07,1.00:1.03,1.03,0.04,32886,ATP synthase subunit gamma  mitochondrial OS=Mus musculus GN=Atp5c1 PE=1 SV=1
595,493,P47963|RL13_MOUSE,0.76,23,5,5,,1.70E+06,1.22E+06,1.26E+06,5.92E+05,1.25E+06,1.15E+06,9.93E+05,1.24E+06,1.28E+06,1.31E+06,1.19E+06,1.35E+06,1.00:0.72:0.74:0.35:0.73:0.68:0.58:0.73:0.75:0.77:0.70:0.80,1.16E+06,1.23E+06,1.00:1.06,1.06,0.08,24305,60S ribosomal protein L13 OS=Mus musculus GN=Rpl13 PE=2 SV=3
826,1152,Q60974|NCOR1_MOUSE,0.75,0,1,1,,1.70E+06,2.10E+06,2.60E+06,2.25E+06,3.28E+06,2.10E+06,1.53E+06,2.59E+06,1.34E+06,2.98E+06,3.01E+06,2.11E+06,1.00:1.24:1.53:1.32:1.93:1.23:0.90:1.53:0.79:1.75:1.77:1.24,2.34E+06,2.26E+06,1.00:0.97,0.97,-0.05,270640,Nuclear receptor corepressor 1 OS=Mus musculus GN=Ncor1 PE=1 SV=1
1043,2719,P30933|SVS5_MOUSE,0.75,23,2,2,,0,0,1.80E+05,3.74E+06,1.17E+06,5.84E+04,1.33E+06,7.44E+05,1.07E+06,5.39E+05,9.25E+04,5.39E+06,0:0:1.00:20.83:6.51:0.33:7.42:4.14:5.95:3.00:0.52:30.02,8.58E+05,1.53E+06,1.00:1.78,1.78,0.83,13019,Seminal vesicle secretory protein 5 OS=Mus musculus GN=Svs5 PE=2 SV=1
888,834,Q7TNG5|EMAL2_MOUSE,0.74,5,3,3,,2.82E+05,2.97E+05,3.40E+05,2.67E+05,4.34E+05,3.26E+05,2.68E+05,3.38E+05,2.87E+05,4.46E+05,3.40E+05,3.10E+05,1.00:1.05:1.21:0.95:1.54:1.16:0.95:1.20:1.02:1.58:1.21:1.10,3.24E+05,3.32E+05,1.00:1.02,1.02,0.04,70734,Echinoderm microtubule-associated protein-like 2 OS=Mus musculus GN=Eml2 PE=2 SV=1
50,38,Q99JY0|ECHB_MOUSE,0.73,65,30,29,Oxidation (M); N-ethylmaleimide on cysteines,3.25E+07,2.65E+07,2.25E+07,1.60E+07,2.56E+07,3.22E+07,2.15E+07,2.89E+07,1.38E+07,2.51E+07,3.87E+07,3.25E+07,1.00:0.81:0.69:0.49:0.79:0.99:0.66:0.89:0.42:0.77:1.19:1.00,2.59E+07,2.68E+07,1.00:1.03,1.03,0.05,51386,Trifunctional enzyme subunit beta  mitochondrial OS=Mus musculus GN=Hadhb PE=1 SV=1
1033,3445,O09131|GSTO1_MOUSE,0.72,4,1,1,,5.01E+05,4.66E+05,5.31E+05,3.86E+05,5.04E+05,1.04E+06,2.83E+05,5.14E+05,1.85E+05,5.11E+05,9.36E+05,8.14E+05,1.00:0.93:1.06:0.77:1.01:2.07:0.56:1.03:0.37:1.02:1.87:1.63,5.71E+05,5.41E+05,1.00:0.95,0.95,-0.08,27498,Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2
308,547,P63242|IF5A1_MOUSE,0.7,47,7,7,N-ethylmaleimide on cysteines,5.22E+06,4.20E+06,3.84E+06,3.03E+06,2.28E+06,4.88E+06,2.97E+06,4.48E+06,3.09E+06,3.43E+06,3.66E+06,5.15E+06,1.00:0.80:0.74:0.58:0.44:0.93:0.57:0.86:0.59:0.66:0.70:0.99,3.91E+06,3.80E+06,1.00:0.97,0.97,-0.04,16832,Eukaryotic translation initiation factor 5A-1 OS=Mus musculus GN=Eif5a PE=1 SV=2
479,530,Q9DCS9|NDUBA_MOUSE,0.7,38,6,6,,3.61E+06,6.27E+06,2.63E+06,1.82E+06,2.70E+06,3.38E+06,2.81E+06,3.83E+06,3.20E+06,4.48E+06,3.35E+06,3.54E+06,1.00:1.74:0.73:0.50:0.75:0.94:0.78:1.06:0.88:1.24:0.93:0.98,3.40E+06,3.53E+06,1.00:1.04,1.04,0.05,21024,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Mus musculus GN=Ndufb10 PE=1 SV=3
1090,1830,P97315|CSRP1_MOUSE,0.69,9,1,1,,2.26E+05,2.28E+05,1.36E+05,1.25E+05,1.65E+05,2.37E+05,2.66E+05,1.85E+05,2.30E+05,1.90E+05,7.41E+04,2.10E+05,1.00:1.01:0.60:0.56:0.73:1.05:1.18:0.82:1.02:0.84:0.33:0.93,1.86E+05,1.93E+05,1.00:1.03,1.04,0.05,20583,Cysteine and glycine-rich protein 1 OS=Mus musculus GN=Csrp1 PE=1 SV=3
840,908,Q9CQ91|NDUA3_MOUSE,0.69,50,4,4,,2.47E+06,3.96E+06,1.56E+06,1.40E+06,2.15E+06,2.41E+06,2.04E+06,2.49E+06,2.04E+06,2.65E+06,1.66E+06,2.61E+06,1.00:1.60:0.63:0.57:0.87:0.98:0.83:1.01:0.83:1.08:0.67:1.06,2.33E+06,2.28E+06,1.00:0.98,0.98,-0.03,9331,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 OS=Mus musculus GN=Ndufa3 PE=1 SV=1
618,521,P62270|RS18_MOUSE,0.68,26,4,4,,1.40E+06,1.15E+06,2.95E+05,7.87E+05,4.51E+05,1.09E+06,1.13E+06,8.22E+05,1.13E+06,4.77E+05,7.12E+05,1.14E+06,1.00:0.82:0.21:0.56:0.32:0.78:0.81:0.59:0.81:0.34:0.51:0.81,8.62E+05,9.01E+05,1.00:1.05,1.05,0.06,17719,40S ribosomal protein S18 OS=Mus musculus GN=Rps18 PE=2 SV=3
407,305,P67778|PHB_MOUSE,0.67,31,7,7,,2.40E+06,2.98E+06,1.32E+06,1.09E+06,1.30E+06,1.51E+06,1.51E+06,1.87E+06,1.31E+06,1.90E+06,2.14E+06,1.49E+06,1.00:1.24:0.55:0.45:0.54:0.63:0.63:0.78:0.55:0.79:0.89:0.62,1.81E+06,1.70E+06,1.00:0.94,0.94,-0.09,29820,Prohibitin OS=Mus musculus GN=Phb PE=1 SV=1
497,641,Q9CRB9|CHCH3_MOUSE,0.66,19,4,4,,1.15E+06,1.21E+06,4.68E+05,3.01E+05,4.66E+05,6.58E+05,6.03E+05,8.44E+05,5.64E+05,8.72E+05,7.69E+05,7.83E+05,1.00:1.05:0.41:0.26:0.41:0.57:0.52:0.73:0.49:0.76:0.67:0.68,7.09E+05,7.39E+05,1.00:1.04,1.04,0.06,26335,Coiled-coil-helix-coiled-coil-helix domain-containing protein 3  mitochondrial OS=Mus musculus GN=Chchd3 PE=1 SV=1
764,527,P46935|NEDD4_MOUSE,0.65,6,5,5,,6.00E+05,7.94E+05,2.41E+05,1.62E+05,1.33E+05,6.61E+05,5.34E+05,2.69E+05,7.83E+04,2.92E+05,6.90E+05,5.65E+05,1.00:1.32:0.40:0.27:0.22:1.10:0.89:0.45:0.13:0.49:1.15:0.94,4.32E+05,4.05E+05,1.00:0.94,0.94,-0.09,102706,E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3
590,382,Q8VCM7|FIBG_MOUSE,0.65,19,7,7,,2.45E+05,9.25E+05,1.95E+05,4.23E+04,6.35E+05,9.53E+05,2.79E+05,2.95E+05,6.04E+05,4.82E+05,5.17E+05,1.03E+06,1.00:3.77:0.80:0.17:2.59:3.89:1.14:1.20:2.46:1.97:2.11:4.21,4.73E+05,5.35E+05,1.00:1.13,1.13,0.18,49391,Fibrinogen gamma chain OS=Mus musculus GN=Fgg PE=2 SV=1
1388,2014,Q9R1X5|MRP5_MOUSE,0.65,1,1,1,,0,2.72E+05,5.91E+05,5.37E+05,8.37E+05,4.01E+05,2.64E+05,5.51E+05,4.30E+05,7.20E+05,6.45E+05,4.27E+05,0:1.00:2.18:1.98:3.08:1.48:0.97:2.03:1.58:2.65:2.37:1.57,4.40E+05,5.06E+05,1.00:1.15,1.15,0.20,161129,Multidrug resistance-associated protein 5 OS=Mus musculus GN=Abcc5 PE=1 SV=1
1284,2046,Q62417|SRBS1_MOUSE,0.65,1,1,1,,3.22E+05,1.21E+05,1.34E+05,0,0,0,0,0,1.86E+05,1.85E+05,0,1.67E+05,1.00:0.37:0.41:0:0:0:0:0:0.58:0.57:0:0.52,9.61E+04,8.96E+04,1.00:0.93,0.93,-0.10,143070,Sorbin and SH3 domain-containing protein 1 OS=Mus musculus GN=Sorbs1 PE=1 SV=2
1607,4742,Q6KAR6|EXOC3_MOUSE,0.65,1,1,1,,5.67E+05,5.98E+05,0,2.36E+05,5.94E+05,6.27E+05,0,6.61E+05,3.67E+05,0,0,6.10E+05,1.00:1.06:0:0.42:1.05:1.11:0:1.17:0.65:0:0:1.08,4.37E+05,2.73E+05,1.00:0.62,0.62,-0.68,86455,Exocyst complex component 3 OS=Mus musculus GN=Exoc3 PE=2 SV=2
140,76,Q921G7|ETFD_MOUSE,0.64,42,25,23,Oxidation (M); N-ethylmaleimide on cysteines; D5 N-ethylmaleimide on cysteines,4.77E+06,4.60E+06,2.89E+06,2.30E+06,2.63E+06,3.11E+06,3.26E+06,3.71E+06,2.47E+06,3.44E+06,3.60E+06,3.33E+06,1.00:0.97:0.61:0.48:0.55:0.65:0.68:0.78:0.52:0.72:0.75:0.70,3.39E+06,3.30E+06,1.00:0.98,0.97,-0.04,68091,Electron transfer flavoprotein-ubiquinone oxidoreductase  mitochondrial OS=Mus musculus GN=Etfdh PE=1 SV=1
485,502,Q9D1G1|RAB1B_MOUSE,0.64,37,6,2,N-ethylmaleimide on cysteines,4.46E+05,8.22E+05,7.72E+05,7.40E+05,1.16E+06,9.25E+05,5.02E+05,8.84E+05,3.25E+05,1.41E+06,9.48E+05,9.85E+05,1.00:1.85:1.73:1.66:2.59:2.07:1.13:1.98:0.73:3.17:2.13:2.21,8.10E+05,7.91E+05,1.00:0.98,0.98,-0.03,22187,Ras-related protein Rab-1B OS=Mus musculus GN=Rab1b PE=1 SV=1
517,577,Q60692|PSB6_MOUSE,0.64,24,5,5,N-ethylmaleimide on cysteines,2.27E+06,1.63E+06,1.48E+06,1.29E+06,1.19E+06,1.51E+06,1.60E+06,1.68E+06,1.56E+06,1.66E+06,1.67E+06,1.39E+06,1.00:0.72:0.65:0.57:0.53:0.67:0.70:0.74:0.69:0.73:0.74:0.61,1.56E+06,1.59E+06,1.00:1.02,1.02,0.03,25379,Proteasome subunit beta type-6 OS=Mus musculus GN=Psmb6 PE=1 SV=3
835,484,Q8BH86|CN159_MOUSE,0.62,11,6,6,,4.84E+05,4.31E+05,3.71E+05,3.64E+05,5.02E+05,7.08E+05,4.78E+05,4.29E+05,1.27E+05,3.58E+05,6.68E+05,6.96E+05,1.00:0.89:0.77:0.75:1.04:1.46:0.99:0.89:0.26:0.74:1.38:1.44,4.77E+05,4.59E+05,1.00:0.96,0.96,-0.06,66366,UPF0317 protein C14orf159 homolog  mitochondrial OS=Mus musculus PE=2 SV=1
903,1528,Q80YS6|AFAP1_MOUSE,0.62,1,1,1,,4.31E+05,6.61E+05,1.43E+06,3.00E+05,1.73E+06,1.96E+06,3.58E+05,2.18E+06,1.51E+06,7.30E+05,7.34E+05,5.76E+05,1.00:1.53:3.31:0.70:4.01:4.56:0.83:5.07:3.50:1.69:1.70:1.34,1.09E+06,1.02E+06,1.00:0.94,0.94,-0.10,80615,Actin filament-associated protein 1 OS=Mus musculus GN=Afap1 PE=1 SV=1
54,128,Q61425|HCDH_MOUSE,0.62,84,26,23,Oxidation (M); N-ethylmaleimide on cysteines,4.95E+07,4.13E+07,3.82E+07,3.18E+07,3.39E+07,4.50E+07,3.31E+07,4.30E+07,2.61E+07,3.79E+07,5.14E+07,4.36E+07,1.00:0.83:0.77:0.64:0.68:0.91:0.67:0.87:0.53:0.76:1.04:0.88,4.00E+07,3.92E+07,1.00:0.98,0.98,-0.03,34464,Hydroxyacyl-coenzyme A dehydrogenase  mitochondrial OS=Mus musculus GN=Hadh PE=1 SV=2
484,767,P99027|RLA2_MOUSE,0.61,66,5,5,,5.57E+06,3.58E+06,3.17E+06,2.62E+06,2.63E+06,3.66E+06,2.83E+06,4.01E+06,2.94E+06,3.69E+06,3.40E+06,4.91E+06,1.00:0.64:0.57:0.47:0.47:0.66:0.51:0.72:0.53:0.66:0.61:0.88,3.54E+06,3.63E+06,1.00:1.03,1.03,0.04,11651,60S acidic ribosomal protein P2 OS=Mus musculus GN=Rplp2 PE=1 SV=3
426,588,Q9Z0P5|TWF2_MOUSE,0.59,16,5,4,,1.26E+06,8.14E+05,8.34E+05,3.63E+05,6.24E+05,9.92E+05,5.82E+05,8.79E+05,5.67E+05,8.24E+05,1.06E+06,8.30E+05,1.00:0.64:0.66:0.29:0.49:0.78:0.46:0.70:0.45:0.65:0.84:0.66,8.15E+05,7.91E+05,1.00:0.97,0.97,-0.04,39471,Twinfilin-2 OS=Mus musculus GN=Twf2 PE=1 SV=1
391,548,P70349|HINT1_MOUSE,0.59,78,7,7,N-ethylmaleimide on cysteines,1.04E+07,9.87E+06,9.35E+06,1.09E+07,9.64E+06,1.06E+07,1.16E+07,1.02E+07,9.56E+06,9.29E+06,1.03E+07,1.02E+07,1.00:0.95:0.90:1.05:0.93:1.02:1.12:0.98:0.92:0.90:0.99:0.98,1.01E+07,1.02E+07,1.00:1.01,1.01,0.01,13777,Histidine triad nucleotide-binding protein 1 OS=Mus musculus GN=Hint1 PE=1 SV=3
305,553,Q06185|ATP5I_MOUSE,0.58,76,7,5,,1.50E+07,1.70E+07,8.81E+06,6.97E+06,8.17E+06,9.80E+06,1.00E+07,1.14E+07,8.80E+06,1.15E+07,1.17E+07,1.07E+07,1.00:1.13:0.59:0.46:0.54:0.65:0.67:0.76:0.59:0.76:0.78:0.71,1.10E+07,1.07E+07,1.00:0.97,0.97,-0.04,8236,ATP synthase subunit e  mitochondrial OS=Mus musculus GN=Atp5i PE=1 SV=2
242,220,O55137|ACOT1_MOUSE,0.56,36,13,2,N-ethylmaleimide on cysteines,0,4.51E+05,4.28E+05,5.67E+05,4.35E+05,4.64E+05,7.62E+05,4.12E+05,5.44E+05,5.20E+05,3.29E+05,1.64E+05,0:1.00:0.95:1.26:0.96:1.03:1.69:0.91:1.21:1.15:0.73:0.36,3.91E+05,4.55E+05,1.00:1.16,1.16,0.22,46136,Acyl-coenzyme A thioesterase 1 OS=Mus musculus GN=Acot1 PE=1 SV=1
1146,2718,Q9CPU4|MGST3_MOUSE,0.55,23,2,2,N-ethylmaleimide on cysteines,4.36E+05,1.28E+06,4.01E+05,3.17E+05,4.11E+05,6.39E+05,5.41E+05,7.55E+05,5.48E+05,6.38E+05,3.64E+05,4.96E+05,1.00:2.94:0.92:0.73:0.94:1.47:1.24:1.73:1.26:1.46:0.83:1.14,5.81E+05,5.57E+05,1.00:0.96,0.96,-0.06,16958,Microsomal glutathione S-transferase 3 OS=Mus musculus GN=Mgst3 PE=1 SV=1
833,486,Q61584|FXR1_MOUSE,0.54,9,5,4,,2.13E+05,4.98E+05,2.97E+05,0,2.80E+05,2.70E+05,0,2.16E+05,0,3.03E+05,3.48E+05,3.43E+05,1.00:2.34:1.39:0:1.31:1.27:0:1.02:0:1.42:1.63:1.61,2.60E+05,2.02E+05,1.00:0.78,0.78,-0.36,76222,Fragile X mental retardation syndrome-related protein 1 OS=Mus musculus GN=Fxr1 PE=1 SV=2
545,611,Q9QUI0|RHOA_MOUSE,0.53,35,5,5,N-ethylmaleimide on cysteines,5.37E+05,8.38E+05,6.71E+05,5.76E+05,9.46E+05,1.54E+06,7.91E+05,9.49E+05,6.02E+05,7.57E+05,7.94E+05,1.39E+06,1.00:1.56:1.25:1.07:1.76:2.88:1.47:1.77:1.12:1.41:1.48:2.58,8.52E+05,8.80E+05,1.00:1.03,1.03,0.05,21782,Transforming protein RhoA OS=Mus musculus GN=Rhoa PE=1 SV=1
1102,886,Q9CRB8|MTP18_MOUSE,0.53,21,3,3,,3.27E+06,2.26E+06,3.08E+06,1.92E+06,2.53E+06,2.84E+06,2.14E+06,3.18E+06,2.03E+06,3.21E+06,3.01E+06,2.05E+06,1.00:0.69:0.94:0.59:0.77:0.87:0.65:0.97:0.62:0.98:0.92:0.63,2.65E+06,2.60E+06,1.00:0.98,0.98,-0.03,18314,Mitochondrial fission protein MTP18 OS=Mus musculus GN=Mtp18 PE=1 SV=1
18,35,Q03265|ATPA_MOUSE,0.52,63,38,37,Oxidation (M); N-ethylmaleimide on cysteines,1.79E+08,1.53E+08,1.09E+08,9.57E+07,9.74E+07,1.03E+08,1.18E+08,1.32E+08,9.91E+07,1.26E+08,1.29E+08,1.20E+08,1.00:0.85:0.61:0.53:0.54:0.57:0.66:0.73:0.55:0.70:0.72:0.67,1.23E+08,1.21E+08,1.00:0.98,0.98,-0.02,59753,ATP synthase subunit alpha  mitochondrial OS=Mus musculus GN=Atp5a1 PE=1 SV=1
1105,901,Q791V5|MTCH2_MOUSE,0.52,17,3,3,N-ethylmaleimide on cysteines,1.59E+06,2.00E+06,1.87E+06,1.35E+06,2.09E+06,1.91E+06,1.52E+06,1.65E+06,1.74E+06,1.90E+06,2.09E+06,2.06E+06,1.00:1.26:1.18:0.85:1.31:1.20:0.95:1.03:1.09:1.19:1.31:1.29,1.80E+06,1.83E+06,1.00:1.01,1.02,0.02,33499,Mitochondrial carrier homolog 2 OS=Mus musculus GN=Mtch2 PE=1 SV=1
150,183,O54724|PTRF_MOUSE,0.51,40,15,14,Oxidation (M),1.14E+07,7.54E+06,7.29E+06,5.51E+06,7.95E+06,9.58E+06,7.82E+06,9.56E+06,7.97E+06,8.21E+06,8.55E+06,6.39E+06,1.00:0.66:0.64:0.48:0.69:0.84:0.68:0.84:0.70:0.72:0.75:0.56,8.26E+06,8.08E+06,1.00:0.98,0.98,-0.03,43954,Polymerase I and transcript release factor OS=Mus musculus GN=Ptrf PE=1 SV=1
428,481,P62960|YBOX1_MOUSE,0.51,34,8,3,,1.25E+06,5.24E+05,4.62E+05,4.02E+05,2.94E+05,8.10E+05,9.45E+05,6.01E+05,5.25E+05,6.15E+05,5.21E+05,6.66E+05,1.00:0.42:0.37:0.32:0.24:0.65:0.76:0.48:0.42:0.49:0.42:0.53,6.23E+05,6.46E+05,1.00:1.04,1.04,0.05,35730,Nuclease-sensitive element-binding protein 1 OS=Mus musculus GN=Ybx1 PE=1 SV=3
1295,893,Q8R081|HNRPL_MOUSE,0.51,6,2,2,,7.68E+04,9.09E+04,2.05E+05,1.43E+05,2.43E+05,4.39E+05,1.05E+05,2.86E+05,5.27E+04,1.87E+05,1.64E+05,4.73E+05,1.00:1.18:2.67:1.86:3.16:5.72:1.36:3.72:0.69:2.44:2.14:6.16,2.00E+05,2.11E+05,1.00:1.06,1.06,0.08,63964,Heterogeneous nuclear ribonucleoprotein L OS=Mus musculus GN=Hnrnpl PE=1 SV=2
1253,4595,Q810B8|SLIK4_MOUSE,0.5,1,1,1,,2.23E+06,1.57E+06,2.24E+06,1.24E+06,2.27E+06,1.59E+06,1.13E+06,2.05E+06,1.30E+06,2.95E+06,2.17E+06,1.81E+06,1.00:0.71:1.01:0.56:1.02:0.71:0.51:0.92:0.59:1.32:0.98:0.81,1.86E+06,1.90E+06,1.00:1.02,1.02,0.03,94538,SLIT and NTRK-like protein 4 OS=Mus musculus GN=Slitrk4 PE=2 SV=2
95,48,Q61316|HSP74_MOUSE,0.48,45,30,26,N-ethylmaleimide on cysteines,4.26E+06,3.58E+06,3.27E+06,2.91E+06,3.19E+06,3.42E+06,2.96E+06,3.87E+06,2.63E+06,3.46E+06,3.97E+06,3.50E+06,1.00:0.84:0.77:0.68:0.75:0.80:0.70:0.91:0.62:0.81:0.93:0.82,3.44E+06,3.40E+06,1.00:0.99,0.99,-0.02,94133,Heat shock 70 kDa protein 4 OS=Mus musculus GN=Hspa4 PE=1 SV=1
1502,4352,P67984|RL22_MOUSE,0.43,10,1,1,,1.10E+06,4.31E+05,0,4.42E+05,0,3.46E+05,6.18E+05,5.42E+05,5.42E+05,0,0,5.26E+05,1.00:0.39:0:0.40:0:0.31:0.56:0.49:0.49:0:0:0.48,3.86E+05,3.71E+05,1.00:0.96,0.96,-0.06,14759,60S ribosomal protein L22 OS=Mus musculus GN=Rpl22 PE=2 SV=2
996,951,P62281|RS11_MOUSE,0.39,17,3,3,N-ethylmaleimide on cysteines,9.43E+05,6.08E+05,3.55E+05,4.53E+05,4.81E+05,7.98E+05,7.66E+05,5.81E+05,7.76E+05,2.75E+05,4.56E+05,7.01E+05,1.00:0.64:0.38:0.48:0.51:0.85:0.81:0.62:0.82:0.29:0.48:0.74,6.06E+05,5.92E+05,1.00:0.98,0.98,-0.03,18431,40S ribosomal protein S11 OS=Mus musculus GN=Rps11 PE=2 SV=3
4,18,P68134|ACTS_MOUSE,0.38,77,36,2,Oxidation (M); N-ethylmaleimide on cysteines; D5 N-ethylmaleimide on cysteines,1.70E+08,1.82E+08,1.75E+08,2.25E+08,1.55E+08,1.46E+08,1.78E+08,1.89E+08,1.60E+08,2.01E+08,1.53E+08,1.79E+08,1.00:1.07:1.03:1.32:0.91:0.86:1.05:1.11:0.94:1.18:0.90:1.05,1.75E+08,1.77E+08,1.00:1.01,1.01,0.02,42051,Actin  alpha skeletal muscle OS=Mus musculus GN=Acta1 PE=1 SV=1
816,812,Q9JIF0|ANM1_MOUSE,0.36,9,3,3,N-ethylmaleimide on cysteines,8.00E+05,5.49E+05,4.83E+05,7.11E+05,5.17E+05,9.38E+05,6.30E+05,5.97E+05,4.07E+05,5.87E+05,8.67E+05,8.47E+05,1.00:0.69:0.60:0.89:0.65:1.17:0.79:0.75:0.51:0.73:1.08:1.06,6.66E+05,6.56E+05,1.00:0.98,0.98,-0.02,42436,Protein arginine N-methyltransferase 1 OS=Mus musculus GN=Prmt1 PE=1 SV=1
444,744,P52503|NDUS6_MOUSE,0.36,43,4,4,N-ethylmaleimide on cysteines,3.06E+06,4.10E+06,2.01E+06,1.74E+06,1.71E+06,1.52E+06,2.25E+06,2.61E+06,2.05E+06,2.60E+06,2.29E+06,2.60E+06,1.00:1.34:0.66:0.57:0.56:0.50:0.74:0.86:0.67:0.85:0.75:0.85,2.36E+06,2.40E+06,1.00:1.02,1.02,0.02,13020,NADH dehydrogenase [ubiquinone] iron-sulfur protein 6  mitochondrial OS=Mus musculus GN=Ndufs6 PE=1 SV=2
773,726,Q8CI51|PDLI5_MOUSE,0.35,8,3,3,,1.83E+06,1.24E+06,2.11E+06,3.89E+06,3.56E+06,1.67E+06,2.07E+06,2.51E+06,2.08E+06,1.59E+06,1.99E+06,3.72E+06,1.00:0.68:1.15:2.13:1.95:0.91:1.13:1.37:1.14:0.87:1.09:2.04,2.38E+06,2.35E+06,1.00:0.99,0.99,-0.02,63329,PDZ and LIM domain protein 5 OS=Mus musculus GN=Pdlim5 PE=1 SV=3
807,532,Q9Z1J3|NFS1_MOUSE,0.35,12,5,4,,6.03E+05,5.19E+05,9.66E+04,7.69E+04,4.60E+05,5.36E+05,3.76E+05,5.15E+05,2.26E+05,2.21E+05,4.94E+05,5.26E+05,1.00:0.86:0.16:0.13:0.76:0.89:0.62:0.85:0.37:0.37:0.82:0.87,3.82E+05,3.93E+05,1.00:1.03,1.03,0.04,50001,Cysteine desulfurase  mitochondrial OS=Mus musculus GN=Nfs1 PE=2 SV=2
1399,4503,Q01730|RSU1_MOUSE,0.34,3,1,1,,6.95E+05,0,3.91E+05,0,4.21E+05,4.33E+05,5.51E+05,6.12E+05,5.32E+05,2.86E+05,4.26E+05,4.53E+05,1.00:0:0.56:0:0.61:0.62:0.79:0.88:0.77:0.41:0.61:0.65,3.23E+05,4.76E+05,1.00:1.47,1.47,0.56,31550,Ras suppressor protein 1 OS=Mus musculus GN=Rsu1 PE=2 SV=3
1175,2015,Q7TQH0|ATX2L_MOUSE,0.34,1,1,1,,3.16E+05,4.53E+05,2.32E+05,2.26E+05,5.35E+05,5.67E+05,2.12E+05,4.98E+05,1.44E+05,3.85E+05,4.87E+05,5.50E+05,1.00:1.43:0.73:0.71:1.69:1.79:0.67:1.57:0.45:1.22:1.54:1.74,3.88E+05,3.79E+05,1.00:0.98,0.98,-0.03,110649,Ataxin-2-like protein OS=Mus musculus GN=Atxn2l PE=1 SV=1
502,487,Q6P3A8|ODBB_MOUSE,0.34,16,7,6,N-ethylmaleimide on cysteines,2.40E+06,8.27E+05,1.24E+06,7.75E+05,8.51E+05,9.62E+05,8.87E+05,1.05E+06,1.18E+06,1.10E+06,1.92E+06,1.09E+06,1.00:0.34:0.52:0.32:0.35:0.40:0.37:0.44:0.49:0.46:0.80:0.45,1.18E+06,1.21E+06,1.00:1.02,1.03,0.04,42880,2-oxoisovalerate dehydrogenase subunit beta  mitochondrial OS=Mus musculus GN=Bckdhb PE=2 SV=2
240,221,Q8VCT4|CES3_MOUSE,0.33,26,13,9,,8.76E+05,1.96E+06,2.07E+06,2.91E+06,2.46E+06,2.26E+06,2.30E+06,1.73E+06,2.09E+06,1.59E+06,1.95E+06,2.69E+06,1.00:2.23:2.36:3.32:2.81:2.58:2.62:1.97:2.38:1.81:2.23:3.07,2.09E+06,2.06E+06,1.00:0.99,0.99,-0.02,61788,Carboxylesterase 3 OS=Mus musculus GN=Ces3 PE=1 SV=1
139,275,Q9CQQ7|AT5F1_MOUSE,0.32,49,16,16,Oxidation (M); N-ethylmaleimide on cysteines,7.34E+06,1.56E+07,6.94E+06,6.70E+06,8.81E+06,1.07E+07,9.74E+06,8.95E+06,9.68E+06,9.43E+06,8.93E+06,8.55E+06,1.00:2.12:0.94:0.91:1.20:1.46:1.33:1.22:1.32:1.28:1.22:1.17,9.35E+06,9.21E+06,1.00:0.99,0.99,-0.02,28949,ATP synthase subunit b  mitochondrial OS=Mus musculus GN=Atp5f1 PE=1 SV=1
1425,1245,Q8JZU0|NUD13_MOUSE,0.3,4,2,2,,9.04E+04,3.02E+05,8.09E+04,0,2.31E+05,3.12E+05,6.67E+04,1.32E+05,0,2.35E+05,4.02E+05,2.13E+05,1.00:3.34:0.89:0:2.55:3.45:0.74:1.45:0:2.60:4.45:2.35,1.69E+05,1.75E+05,1.00:1.03,1.04,0.05,39137,Nucleoside diphosphate-linked moiety X motif 13 OS=Mus musculus GN=Nudt13 PE=2 SV=2
1338,1215,Q9DCV4|RMD1_MOUSE,0.28,6,1,1,,4.61E+05,1.89E+05,2.64E+05,3.07E+05,0,5.28E+05,0,2.09E+05,0,1.31E+05,6.67E+05,4.38E+05,1.00:0.41:0.57:0.67:0:1.15:0:0.45:0:0.28:1.45:0.95,2.92E+05,2.41E+05,1.00:0.83,0.83,-0.28,35000,Regulator of microtubule dynamics protein 1 OS=Mus musculus GN=Fam82b PE=2 SV=2
